Nom,Categorie,Prix_achat_fcfa,Prix_vente_fcfa,Prix_original_fcfa,Stock,Description,Image_url,Images,Marque,Etat,Region,Vendeur,Telephone
Tecno spark 40 – 256 Go – RAM 8 Go,Téléphones & Accessoires,75500,84600,,5,"Le **Tecno Spark 40 (8 Go + 256 Go)** est un smartphone au design ultra-fin et élégant, pensé pour offrir une expérience fluide, performante et durable, sans compromis sur le prix. Le Spark 40 garantit une navigation  et une gestion fluide du multitâche — applications, jeux modestes ou visionnage vidéo : tout se fait sans effort. Son stockage de **256 Go** permet d’emporter photos, vidéos et fichiers volumineux avec vous",https://www.soumari.com/wp-content/uploads/2025/09/Tecno-spark-40-256GB-RAM-8-300x300.jpg,,,Neuf,Dakar,,
Samsung Galaxy A07 – 128 Go – Ram 4 Go,Téléphones & Accessoires,63000,70600,,5,"Le **Samsung Galaxy A07** est un smartphone moderne et polyvalent, doté d’une mémoire interne de **128 Go** qui permet de stocker facilement photos, vidéos, applications et fichiers, avec la possibilité d’étendre l’espace grâce à une carte microSD. Sa **mémoire vive de 4 Go** assure une fluidité agréable pour la navigation, le multitâche et l’utilisation des applications courantes. Élégant et pratique, ce téléphone offre une expérience utilisateur fiable, idéale aussi bien pour un usage quotidien que pour le divertissement.",https://www.soumari.com/wp-content/uploads/2025/08/Samsung-Galaxy-A07-64gb-Ram-3-300x300.jpg,,,Neuf,Dakar,,
Samsung Galaxy A07 – Memoire 64 Go – Ram 4 Go,Téléphones & Accessoires,56500,63300,,5,"Le **Samsung Galaxy A07** est un smartphone élégant et performant conçu pour répondre à vos besoins du quotidien. Avec une **mémoire interne de 64 Go**, extensible via carte mémoire, et **4 Go de RAM**, il offre une fluidité optimale pour vos applications, jeux et multitâches. Son design moderne et ergonomique s’accompagne d’un écran immersif qui garantit une excellente expérience visuelle, idéale pour naviguer sur internet, regarder des vidéos ou utiliser les réseaux sociaux. Fiable et pratique, le Galaxy A07 allie puissance, espace de stockage et style à un prix accessible, parfait pour ceux qui recherchent un bon équilibre entre performance et budget.",https://www.soumari.com/wp-content/uploads/2025/08/Samsung-Galaxy-A07-64gb-Ram-300x300.jpg,,,Neuf,Dakar,,
KIT ALARME HIKVISION DS-PWA96-M2H-WB AX PRO ULTRA,Ordinateurs & Tablettes,130000,145600,,5,"Le kit alarme hikvision ds-pwa96-m2h-wb ax pro ultra est un système de sécurité avancé conçu pour protéger efficacement votre maison, bureau ou commerce. Développé par Hikvision, il offre une solution complète, fiable et intelligente.",https://www.soumari.com/wp-content/uploads/2026/04/KIT-ALARME-HIKVISION-DS-PWA96-M2H-WB-AX-PRO-ULTRA_11zon-300x300.webp,,,Neuf,Dakar,,
POINT ACCÈS HIKVISION CELLING PLAFOND DS-3WAP622E-SI WIFI 6 3000M,Ordinateurs & Tablettes,85000,95200,,5,"Le point accès hikvision ceiling plafond ds-3wap622e-si wifi 6 3000m est une solution réseau performante conçue pour offrir une connexion internet rapide, stable et étendue. Développé par Hikvision, il est idéal pour les entreprises, bureaux, hôtels, écoles ou grandes maisons",https://www.soumari.com/wp-content/uploads/2026/04/POINT-ACCES-HIKVISION-CELLING-PLAFOND-DS-3WAP622E-SI-WIFI-6-3000M-300x300.webp,,,Neuf,Dakar,,
Imprimante CANON PIXMA g3416,Ordinateurs & Tablettes,115000,128800,,5,"L’ **imprimante canon pixma g3416** est une imprimante multifonction conçue pour offrir impression, copie et numérisation avec efficacité. Développée par Canon, elle est idéale pour une utilisation à domicile, au bureau ou dans les petits commerces.",https://www.soumari.com/wp-content/uploads/2026/04/Imprimante-CANON-PIXMA-g3416_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante CANON PIXMA G3410,Ordinateurs & Tablettes,115000,128800,,5,"L’imprimante canon pixma g3410 est une imprimante multifonction conçue pour offrir impression, copie et numérisation avec une excellente efficacité. Développée par Canon, elle est idéale pour une utilisation à la maison, au bureau ou dans les petits commerces.",https://www.soumari.com/wp-content/uploads/2026/04/Imprimante-CANON-PIXMA-G3410_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante EPSON LQ-690DMP,Ordinateurs & Tablettes,402000,434200,,5,"L’imprimante epson lq-690dmp est une imprimante matricielle professionnelle conçue pour les environnements nécessitant des impressions fiables sur formulaires multi-feuillets, factures, bons de livraison et documents administratifs. Développée par Epson, elle se distingue par sa robustesse, sa longévité et son faible coût d’exploitation.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-EPSON-LQ-690DMP_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante HP LASER PROMFP 4103FDW,Ordinateurs & Tablettes,356000,384500,,5,"L’imprimante hp laser pro mfp 4103fdw est une solution multifonction professionnelle conçue pour les entreprises recherchant rapidité, performance et fiabilité. Développée par HP, elle centralise les fonctions d’impression, copie, numérisation et fax dans un seul appareil performant.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-HP-LASER-PROMFP-4103FDW._11zon-1-300x300.webp,,,Neuf,Dakar,,
Imprimante HP SCAN JET PRO 2600F1,Ordinateurs & Tablettes,248000,267800,,5,"Le hp scanjet pro 2600 f1 est un scanner professionnel performant conçu pour simplifier la gestion documentaire des entreprises, administrations et indépendants. Développé par HP, il offre une numérisation rapide, fiable et de haute qualité dans un format compact parfaitement adapté aux espaces de travail modernes.",https://www.soumari.com/wp-content/uploads/2026/04/hp-scanjet-pro-2600-f1_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante Canon I-SENSYS MF-7237W,Ordinateurs & Tablettes,228900,247200,,5,"L’imprimante canon i-sensys mf-7237w est une solution multifonction laser monochrome conçue pour les petites entreprises, bureaux et utilisateurs recherchant rapidité, fiabilité et connectivité sans fil. Développée par Canon, elle regroupe les fonctions essentielles d’impression, copie et numérisation dans un appareil compact et performant.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-CANON-I-SENSYS-MF-7237W_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante Canon Laser I-SENSYS MF-275DW,Ordinateurs & Tablettes,201700,217800,,5,"L’imprimante canon laser i-sensys mf-275dw est une solution multifonction monochrome pensée pour les professionnels, petites entreprises et utilisateurs à domicile recherchant performance, fiabilité et simplicité. Conçue par Canon, elle regroupe impression, copie, numérisation et fax dans un format compact adapté aux espaces réduits.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-CANON-LASER-I-SENSYS-MF-275DW._11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante HP SCAN JET PRO 3600F1,Ordinateurs & Tablettes,343800,371300,,5,"Le hp scanjet pro 3600 f1 est un scanner professionnel performant conçu pour simplifier la gestion documentaire en entreprise. Développé par HP, il offre une numérisation rapide, fiable et de haute qualité pour répondre aux besoins des bureaux, administrations et professionnels.",https://www.soumari.com/wp-content/uploads/2026/04/imprimante-hp-scanjet-pro-3600-f1_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante Epson Multifonction ECOTANK L6290,Ordinateurs & Tablettes,298400,322300,,5,"L’imprimante epson ecotank l6290 est une solution multifonction innovante conçue pour offrir des impressions économiques sans compromis sur la qualité. Développée par Epson, elle intègre un système de réservoirs d’encre rechargeables haute capacité, permettant de réduire considérablement les coûts d’impression.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-EPSON-MULTIFONCTION-ECOTANK-L6290._11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante Canon Laser Multifonction I-SENSYS MF-655CDW,Ordinateurs & Tablettes,287300,310300,,5,"L’ **i** mprimante canon i-sensys mf-655cdw est une solution multifonction laser couleur conçue pour les entreprises et les professionnels recherchant performance, qualité et connectivité. Développée par Canon, elle permet de centraliser les tâches d’impression, de copie et de numérisation dans un seul appareil compact et performant.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-CANON-LASER-MULTIFONCTION-I-SENSYS-MF-655CDW_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante HP laser multifonction pro MFP 4303FDW,Ordinateurs & Tablettes,423500,457400,,5,"L’imprimante hp laser multifonction pro mfp 4303fdw est une solution professionnelle performante conçue pour répondre aux besoins des entreprises en matière de gestion documentaire. Développée par HP, elle combine vitesse, qualité d’impression et connectivité avancée pour optimiser le travail en bureau.",https://www.soumari.com/wp-content/uploads/2026/04/Imprimante-HP-laser-multifonction-pro-MFP-4303FDW-_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante Canon IR-2224N,Ordinateurs & Tablettes,518400,559900,,5,"L’imprimante canon ir-2224n est une solution multifonction laser noir et blanc conçue pour les environnements professionnels nécessitant performance et connectivité. Issue de la gamme imageRUNNER de Canon, elle se distingue par sa capacité à optimiser les flux de travail grâce à ses fonctionnalités avancées.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-CANON-IR-2224N._11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante Canon IR-2224,Ordinateurs & Tablettes,445600,481200,,5,"L’imprimante canon ir-2224 est un équipement multifonction laser noir et blanc conçu pour les environnements professionnels exigeants. Issue de la gamme imageRUNNER de Canon, elle combine efficacité, robustesse et simplicité d’utilisation pour répondre aux besoins quotidiens des entreprises et administrations.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-CANON-IR-2224_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante Canon Traceur Grand Format 36 TM-350,Ordinateurs & Tablettes,1280000,1382400,,5,"Le Canon TM-350 36 pouces est un traceur grand format professionnel conçu pour répondre aux besoins des architectes, ingénieurs, bureaux d’études et agences de communication visuelle. Il fait partie de la gamme moderne de traceurs Canon, reconnue pour sa qualité d’impression exceptionnelle et sa fiabilité. Grâce à sa technologie jet d’encre pigmentée de nouvelle génération, le TM-350 offre des impressions d’une grande précision avec des lignes nettes, des dégradés fluides et une excellente résistance à la lumière. Il est parfaitement adapté à l’impression de plans techniques, cartes géographiques, affiches publicitaires et supports graphiques haute qualité.",https://www.soumari.com/wp-content/uploads/2026/04/Imprimante-Canon-Traceur-Grand-Format-36-TM-350_11zon-2-300x300.webp,,,Neuf,Dakar,,
Imprimante Canon IR-2630I,Ordinateurs & Tablettes,1588800,1715900,,5,"Le Canon imageRUNNER iR 2630i est une imprimante multifonction laser noir et blanc conçue pour les entreprises et administrations ayant des besoins élevés en gestion documentaire. Elle combine performance, sécurité et efficacité pour optimiser les flux de travail en bureau.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-CANON-iR-2630i_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante Canon Traceur Grand Format 36 T630,Ordinateurs & Tablettes,1275000,1377000,,5,"Le Canon Traceur Grand Format T630 36 pouces est une imprimante professionnelle conçue pour les entreprises, architectes, ingénieurs et agences de design ayant besoin d’impressions grand format de haute précision. Grâce à sa technologie avancée d’impression jet d’encre, il offre des rendus nets, détaillés et fidèles, parfaitement adaptés aux plans techniques, affiches publicitaires et supports graphiques.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-CANON-TRACEUR-GRAND-FORMAT-36-T630_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante Epson multifonction Smart Tank 615,Ordinateurs & Tablettes,227000,245200,,5,"L’imprimante Epson Smart Tank 615 est une solution multifonction innovante conçue pour répondre aux besoins des particuliers et des professionnels à la recherche d’une impression économique et fiable. Grâce à son système de réservoirs d’encre rechargeables haute capacité, elle permet de réduire considérablement le coût par page tout en garantissant une qualité d’impression exceptionnelle.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-EPSON-MULTIFONCTION-SMART-TANK-615_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante HP LaserJet Monofonction CP5225N,Ordinateurs & Tablettes,883400,954100,,5,"L’imprimante HP LaserJet CP5225N est une solution professionnelle conçue pour les entreprises ayant des besoins d’impression intensifs et variés. Grâce à sa technologie d’impression laser couleur avancée, elle garantit des documents nets, précis et durables, adaptés aussi bien aux rapports qu’aux supports marketing.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-HP-LASER-JET-MONOFONCTION-CP5225N_11zon-1-300x300.webp,,,Neuf,Dakar,,
Imprimante Canon SELPHY CP-1500,Ordinateurs & Tablettes,102300,114600,,5,"L’imprimante Canon SELPHY CP-1500 est une imprimante photo compacte conçue pour imprimer rapidement des photos de haute qualité directement depuis vos appareils. Grâce à sa technologie d’impression thermique par sublimation, elle offre des images aux couleurs vives, durables et résistantes à l’eau et aux traces.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE_CANON_SELPHY_CP-1500_11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante HP Laser multifonction Pro MFP 4103DW,Ordinateurs & Tablettes,334800,361600,,5,"L’imprimante HP Laser Pro MFP 4103dw multifonction est conçue pour les professionnels recherchant rapidité, efficacité et connectivité moderne. Elle regroupe les fonctions essentielles : impression, numérisation (scan) et copie, pour une gestion complète de vos documents. Grâce à la technologie laser, elle offre des impressions rapides et de haute qualité avec des textes nets et précis. Idéale pour les environnements de travail dynamiques, elle permet de traiter un volume important de documents en un temps réduit.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-HP-LASER-MULTIFONCTION-PRO-MFP-4103DW._11zon-300x300.webp,,,Neuf,Dakar,,
Imprimante HP multifonction couleur LaserJet Pro MFP 4103FDN,Ordinateurs & Tablettes,475800,513900,,5,"L’imprimante HP LaserJet Pro MFP 4103fdn multifonction couleur est conçue pour les environnements professionnels exigeants. Elle offre une solution complète avec impression, numérisation (scan), copie et fax, idéale pour les entreprises et bureaux à forte productivité. Grâce à la technologie laser, elle garantit des impressions rapides, précises et de haute qualité, avec des textes nets et des couleurs professionnelles. Sa vitesse d’impression élevée permet de traiter de gros volumes de documents efficacement.",https://www.soumari.com/wp-content/uploads/2026/04/IMPRIMANTE-HP-MULTIFONCTION-COULEUR-LASER-PRO-MFP-4103FDN_11zon-1-300x300.webp,,,Neuf,Dakar,,
